gsis_id,season,games,att,cmp,yds,td,int,epa,passing_air_yards,passing_yards_after_catch,passing_first_downs,pacr,dakota,sacks,sack_yards,passing_2pt_conversions
00-0005113,2006,1,1,0,0.0,0,0.0,-2.7649382883682847,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0005180,1999,7,94,61,656.0,2,2.0,13.968521615397426,0.0,0.0,40.0,0.0,0.5822779606977408,7.0,47.0,1
00-0005180,2000,14,330,188,2248.0,13,13.0,38.41633823961627,0.0,0.0,101.0,0.0,1.354017761250981,22.0,121.0,0
00-0005180,2001,16,449,272,3248.0,20,19.0,36.29166401120965,0.0,0.0,152.0,0.0,1.8317188742479946,27.0,178.0,0
00-0005180,2002,11,292,179,2024.0,14,9.0,38.40952715265138,0.0,0.0,108.0,0.0,1.305423089983178,13.0,89.0,0
00-0005180,2003,12,314,179,2138.0,12,13.0,-10.791204945397928,0.0,0.0,107.0,0.0,1.3361213787939552,20.0,133.0,0
00-0005180,2004,8,190,101,1186.0,7,8.0,-42.5103603064419,0.0,0.0,54.0,0.0,0.4191014604315574,25.0,165.0,0
00-0005180,2005,2,13,8,107.0,1,0.0,7.1376736691454425,0.0,0.0,5.0,0.0,0.2603390922138834,0.0,0.0,0
00-0005363,1999,15,471,261,3145.0,18,14.0,11.475076423035313,0.0,0.0,154.0,0.0,1.618380101416708,25.0,168.0,0
00-0005363,2000,10,225,129,1656.0,8,2.0,28.350644682521796,0.0,0.0,69.0,0.0,0.9161548137938735,9.0,64.0,0
00-0005363,2001,16,521,294,3464.0,15,18.0,35.71418589756642,0.0,0.0,166.0,0.0,1.3634876329898546,25.0,168.0,0
00-0005363,2002,1,11,3,64.0,0,0.0,-0.71777415027463,0.0,0.0,2.0,0.0,0.02820514278154909,0.0,0.0,0
00-0005363,2003,7,167,91,1097.0,9,4.0,8.518420974239806,0.0,0.0,50.0,0.0,0.7247199184259715,8.0,27.0,1
00-0005363,2004,2,38,20,276.0,1,0.0,14.43574988844689,0.0,0.0,15.0,0.0,0.4228504124832595,1.0,7.0,0
00-0005363,2005,4,10,5,29.0,0,0.0,-2.7386978367576376,0.0,0.0,3.0,0.0,0.027870711579041918,1.0,13.0,0
00-0005379,1999,1,30,18,283.0,2,0.0,10.587443276599515,0.0,0.0,13.0,0.0,0.0953530664349689,6.0,34.0,0
00-0005589,1999,9,287,174,2111.0,9,7.0,17.34694736783083,0.0,0.0,90.0,0.0,0.6824469351279926,27.0,198.0,1
00-0005589,2000,9,230,137,1766.0,9,8.0,6.522225955207457,0.0,0.0,86.0,0.0,0.7667035390965175,11.0,74.0,0
00-0005589,2001,4,48,30,308.0,3,0.0,11.732562359165852,0.0,0.0,19.0,0.0,0.552870282098364,3.0,21.0,0
00-0005589,2002,3,85,44,437.0,1,5.0,-32.20341557297934,0.0,0.0,24.0,0.0,0.11865155568419038,10.0,74.0,0
00-0005589,2003,5,65,38,690.0,7,2.0,26.947995296841107,0.0,0.0,25.0,0.0,0.45441299464336193,5.0,22.0,1
00-0005589,2004,1,1,0,0.0,0,0.0,-2.7432604102941696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0005589,2005,16,494,257,2996.0,18,13.0,-8.07905153960592,0.0,0.0,142.0,0.0,1.2127961034499704,26.0,158.0,0
00-0005589,2006,1,3,1,27.0,0,0.0,1.5221012772344968,57.0,0.0,1.0,0.47368421052631576,0.0,0.0,0.0,0
00-0005589,2007,8,167,94,1014.0,7,12.0,-48.83969681146701,1505.0,329.0,55.0,4.357001205727642,-0.013579521073571896,11.0,59.0,1
00-0005589,2008,11,301,178,2157.0,12,15.0,-31.73797024176325,2463.0,955.0,101.0,10.338014930402501,0.38960769437277176,29.0,164.0,0
00-0005600,2000,1,21,11,66.0,0,1.0,-15.454613385330155,0.0,0.0,4.0,0.0,0.033053685407905986,3.0,16.0,0
00-0005720,2001,16,1,1,-1.0,0,0.0,-1.2717014788649976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0005741,1999,16,512,302,3819.0,24,13.0,71.467633941514,0.0,0.0,194.0,0.0,1.953338757178005,49.0,241.0,1
00-0005741,2000,16,465,278,3343.0,28,11.0,96.72317132629124,0.0,0.0,172.0,0.0,2.0181306034801265,27.0,120.0,0
00-0005741,2001,16,549,361,3828.0,27,9.0,98.24862079145515,0.0,0.0,194.0,0.0,1.7471952881230324,27.0,155.0,0
00-0005741,2002,16,618,418,4689.0,26,10.0,131.59151773973937,0.0,0.0,226.0,0.0,2.0167788017868284,36.0,214.0,2
00-0005741,2003,7,224,124,1270.0,6,4.0,-25.61729229741468,0.0,0.0,53.0,0.0,0.3612320446446609,17.0,90.0,0
00-0005741,2004,3,68,41,524.0,3,2.0,9.430876749105215,0.0,0.0,23.0,0.0,0.21927196211654712,5.0,17.0,1
00-0005755,1999,13,369,222,2516.0,11,11.0,26.18531290212859,0.0,0.0,132.0,0.0,1.2943806807330231,15.0,104.0,1
00-0005755,2000,16,550,349,4238.0,31,9.0,134.47117808848,0.0,0.0,203.0,0.0,2.041574793396366,23.0,153.0,1
00-0005755,2001,16,504,316,3538.0,32,12.0,88.00339949688268,0.0,0.0,183.0,0.0,1.7938434562393097,26.0,114.0,1
00-0005755,2002,16,528,328,3344.0,21,10.0,79.53785981271228,0.0,0.0,171.0,0.0,1.645622387010193,17.0,93.0,1
00-0005755,2003,13,392,225,2704.0,18,13.0,20.453884149777803,0.0,0.0,131.0,0.0,1.519435955280097,22.0,107.0,1
00-0005755,2004,11,252,144,1731.0,10,9.0,-26.085418709582722,0.0,0.0,71.0,0.0,0.7586286097093717,25.0,108.0,0
00-0005755,2005,6,173,102,937.0,3,6.0,-19.235567736679222,0.0,0.0,45.0,0.0,0.29298262476100917,6.0,34.0,0
00-0005755,2006,8,188,116,1309.0,10,2.0,15.657653423836756,1586.0,546.0,61.0,6.974018434378415,0.7031690399326935,6.0,40.0,1
00-0005755,2007,13,327,209,2440.0,13,4.0,49.41911268455459,2443.0,1129.0,112.0,14.127411606887135,1.7578437465628958,19.0,104.0,0
00-0005755,2008,12,377,244,2712.0,12,6.0,41.30447470264246,2795.0,1193.0,125.0,12.635928405150828,1.5258966083316836,24.0,103.0,1
00-0005771,2005,1,1,0,0.0,0,0.0,-2.262403250671923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0005794,1999,5,64,32,314.0,3,1.0,-14.202010607450445,0.0,0.0,13.0,0.0,0.2687811031472506,5.0,21.0,0
00-0005885,1999,12,318,188,2769.0,22,12.0,50.73148063700399,0.0,0.0,118.0,0.0,1.4594555434052896,27.0,223.0,0
00-0005885,2000,6,192,113,1389.0,7,6.0,28.134116135275047,0.0,0.0,65.0,0.0,0.6684830642860201,11.0,85.0,0
00-0005885,2001,2,42,23,168.0,0,3.0,-23.579978804686107,0.0,0.0,6.0,0.0,0.08535460067509092,6.0,38.0,0
00-0005902,1999,2,16,9,136.0,1,2.0,-6.760237823764328,0.0,0.0,6.0,0.0,0.024964401904010593,3.0,23.0,0
00-0006043,2003,13,1,0,0.0,0,0.0,-0.4148707629647106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0006043,2004,6,1,0,0.0,0,0.0,-0.40240379224997014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0006100,1999,1,1,1,8.0,0,0.0,0.04836830520071089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0006101,2001,16,1,1,40.0,0,0.0,2.655994185595773,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
00-0006212,1999,9,270,160,1697.0,9,8.0,-6.1633820938865895,0.0,0.0,81.0,0.0,0.5896951640586157,25.0,169.0,0
00-0006212,2000,8,148,66,878.0,1,1.0,-34.8588977556456,0.0,0.0,37.0,0.0,0.19585497514152983,13.0,70.0,0
00-0006212,2001,2,19,13,131.0,2,0.0,7.11895736301085,0.0,0.0,9.0,0.0,0.11092490825271771,2.0,16.0,0
00-0006223,2001,1,1,0,0.0,0,0.0,-2.84100969042629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0006299,1999,11,115,61,753.0,2,3.0,-17.595211378774206,0.0,0.0,37.0,0.0,0.3898327520463933,12.0,78.0,0
00-0006300,1999,16,494,293,3360.0,22,13.0,46.79460941880345,0.0,0.0,162.0,0.0,1.5984769819062121,26.0,170.0,0
00-0006300,2000,14,509,303,3848.0,22,13.0,56.60272229024737,0.0,0.0,181.0,0.0,1.4656268040938945,27.0,210.0,0
00-0006300,2001,14,467,265,3033.0,15,18.0,-36.516165005120115,0.0,0.0,149.0,0.0,1.0179818803696399,28.0,215.0,0
00-0006305,2000,16,1,0,0.0,0,0.0,-0.662081322981976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0006305,2004,15,1,1,20.0,1,0.0,3.151465460890904,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
00-0006355,2000,8,236,142,2007.0,16,5.0,51.645357447682,0.0,0.0,91.0,0.0,0.8457460323273112,24.0,145.0,0
00-0006355,2001,16,523,296,3783.0,17,24.0,-7.79657193524726,0.0,0.0,176.0,0.0,1.263286646715799,39.0,198.0,2
00-0006355,2002,16,470,287,3690.0,26,13.0,92.66052321899731,0.0,0.0,176.0,0.0,2.0858991596013947,26.0,141.0,0
00-0006355,2003,16,523,330,4039.0,24,12.0,99.95693825775682,0.0,0.0,198.0,0.0,1.6749016972637787,20.0,130.0,0
00-0006355,2004,16,556,369,4589.0,27,17.0,149.84341570446128,0.0,0.0,227.0,0.0,2.433586874868129,32.0,227.0,1
00-0006355,2005,16,507,317,4014.0,17,10.0,76.87233051224709,0.0,0.0,182.0,0.0,2.0397824973110557,32.0,204.0,1
00-0006355,2006,8,198,121,1342.0,7,9.0,-7.431508433151999,1621.0,552.0,76.0,6.623989897161341,0.8744419628505669,24.0,127.0,0
00-0006355,2007,5,141,85,987.0,5,7.0,-2.9148037714302735,1182.0,434.0,51.0,4.373105611018312,0.33415827747935256,7.0,53.0,0
00-0006355,2008,3,72,38,525.0,0,6.0,-32.54896031840667,764.0,227.0,19.0,2.3698100898377414,-0.010836030638137914,6.0,58.0,0
00-0006410,1999,1,6,1,4.0,0,0.0,-3.6638951732893474,0.0,0.0,0.0,0.0,0.045937719189649465,0.0,0.0,0
00-0006410,2000,2,10,6,65.0,1,0.0,-3.6502420774195343,0.0,0.0,4.0,0.0,0.025861335455342322,3.0,24.0,0
00-0006423,1999,14,442,258,3006.0,14,14.0,6.049619669249247,0.0,0.0,136.0,0.0,1.1361909410793678,27.0,176.0,0
00-0006423,2000,10,330,210,2606.0,19,4.0,83.17200812147622,0.0,0.0,133.0,0.0,1.1711483164888927,17.0,139.0,1
00-0006423,2001,15,451,275,2827.0,23,19.0,-18.20327517137901,0.0,0.0,150.0,0.0,1.1078259543395705,38.0,241.0,2
00-0006423,2002,13,436,291,3214.0,15,15.0,34.78316395047424,0.0,0.0,156.0,0.0,1.32364321525402,34.0,237.0,0
00-0006423,2003,5,130,74,813.0,5,6.0,-41.82441770622223,0.0,0.0,36.0,0.0,0.25560385940712377,12.0,83.0,0
00-0006423,2004,11,336,233,2632.0,20,12.0,57.68905681627179,0.0,0.0,126.0,0.0,1.141123066614198,26.0,169.0,0
00-0006423,2005,6,174,112,1136.0,7,7.0,-8.606807005805628,0.0,0.0,54.0,0.0,0.3996886650871242,12.0,76.0,0
00-0006423,2006,5,32,18,220.0,1,2.0,-2.2910763445718874,249.0,101.0,10.0,7.960561763534566,0.049848025732273996,3.0,22.0,0
00-0006423,2007,7,262,161,1803.0,10,12.0,0.2968209928833563,1940.0,894.0,82.0,6.432262678096662,0.5765308424760833,15.0,114.0,0
00-0006423,2008,5,184,110,1073.0,5,7.0,-23.085887214986194,1278.0,444.0,58.0,4.2431350071959715,0.1754623643324206,9.0,69.0,0
00-0006627,2001,15,1,1,51.0,1,0.0,4.1993786136154085,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
00-0006627,2003,13,1,1,21.0,0,0.0,1.474828605831135,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
00-0006808,1999,14,426,245,2654.0,10,14.0,-29.428397470778535,0.0,0.0,127.0,0.0,0.6772472936518179,36.0,203.0,1
00-0006808,2000,7,199,121,1389.0,8,10.0,8.725724241036671,0.0,0.0,65.0,0.0,0.5144838964381259,13.0,94.0,0
00-0007059,2000,1,1,0,0.0,0,0.0,-1.2733296293881722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0007091,1999,5,10,3,41.0,1,0.0,-3.0603246675783247,0.0,0.0,2.0,0.0,0.047348835968411926,1.0,9.0,0
00-0007091,2000,4,19,10,104.0,1,0.0,-0.7400779824452541,0.0,0.0,4.0,0.0,0.02727404968493301,1.0,2.0,0
00-0007091,2001,13,321,176,2023.0,7,8.0,-22.693224573314833,0.0,0.0,92.0,0.0,0.7840005621417246,38.0,251.0,0
00-0007091,2002,13,419,267,3075.0,15,10.0,59.857382871135094,0.0,0.0,157.0,0.0,1.414022225372884,26.0,143.0,0
00-0007091,2003,16,513,313,3844.0,26,15.0,76.87820228175144,0.0,0.0,187.0,0.0,1.8166358675615477,42.0,246.0,0
00-0007091,2004,14,474,279,3390.0,22,15.0,60.633057532812295,0.0,0.0,177.0,0.0,1.5891341916193114,29.0,159.0,2
00-0007091,2005,16,450,294,3455.0,24,10.0,99.50947426170504,0.0,0.0,182.0,0.0,2.32545261522899,23.0,151.0,0
00-0007091,2006,12,371,210,2442.0,18,15.0,-9.687878082558015,3722.0,792.0,125.0,8.366054105823343,0.8329347943691365,34.0,229.0,1
00-0007091,2007,16,562,352,3966.0,28,12.0,65.83427600115671,4650.0,1669.0,204.0,14.067755749728045,1.71113919276066,33.0,204.0,0
00-0007091,2008,7,209,109,1216.0,5,10.0,-35.89208779528974,1935.0,439.0,65.0,4.483847921832532,0.2256826168650645,19.0,119.0,0
00-0007091,2009,14,488,293,3029.0,17,17.0,-54.19883075127592,3351.0,1713.0,146.0,13.800944792985078,0.6615870756009636,32.0,209.0,0
00-0007091,2010,14,444,266,2998.0,12,17.0,-18.810071508288836,3870.0,1263.0,136.0,11.823511062001836,0.9520004137679298,29.0,174.0,0
00-0007091,2011,16,518,319,3571.0,18,14.0,7.898979828312612,4129.0,1631.0,163.0,19.62974659192534,1.2277378675277264,19.0,153.0,0
00-0007091,2012,8,221,138,1367.0,7,5.0,-14.856309872997752,1707.0,557.0,71.0,6.316032171746534,0.3713525813530857,14.0,103.0,1
00-0007091,2013,3,12,7,130.0,0,1.0,3.8099719973703614,77.0,90.0,6.0,6.516590389016018,-0.05993200585989792,0.0,0.0,0
00-0007091,2014,4,44,30,301.0,2,0.0,-0.6280506349282078,313.0,182.0,17.0,2.540579534064332,0.3042256154382854,2.0,7.0,0
00-0007091,2015,8,256,156,1690.0,9,5.0,-0.11306125011947232,1900.0,779.0,85.0,7.422088788257151,0.5321229184020049,16.0,101.0,0
00-0007308,2001,2,2,0,0.0,0,1.0,-2.680948156499653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0007308,2002,2,1,1,17.0,0,0.0,3.202376300934702,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
00-0007308,2003,5,5,2,25.0,0,0.0,-1.0113622544449754,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
00-0007308,2004,5,4,2,10.0,0,0.0,-4.927598073147237,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
00-0007308,2005,3,2,1,26.0,0,0.0,1.696795507799834,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
00-0007530,1999,9,157,84,965.0,6,5.0,-1.9143597580462242,0.0,0.0,43.0,0.0,0.7901913224468158,11.0,79.0,0
00-0007576,2001,1,12,7,114.0,1,0.0,7.528921502758749,0.0,0.0,5.0,0.0,0.19393129477369075,0.0,0.0,0
00-0007576,2002,4,106,64,790.0,8,4.0,12.64588220119876,0.0,0.0,42.0,0.0,0.4569128680759956,5.0,40.0,0
00-0007576,2003,10,302,193,1797.0,10,12.0,-21.05098249535324,0.0,0.0,94.0,0.0,0.7914908866248535,21.0,166.0,0
00-0007576,2004,4,87,59,737.0,7,5.0,8.842726087696988,0.0,0.0,35.0,0.0,0.3582800622222895,5.0,31.0,0
00-0007576,2005,10,230,155,1509.0,10,8.0,5.625024798787983,0.0,0.0,74.0,0.0,0.6308943962018236,17.0,140.0,0
00-0007576,2007,3,83,42,511.0,2,1.0,-5.86896687802285,617.0,225.0,23.0,2.578011931236542,-0.047035063065644034,11.0,87.0,0
00-0007661,2002,14,1,0,0.0,0,0.0,-0.4743238204391673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0007661,2003,16,1,0,0.0,0,0.0,-1.2111699406926633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0007744,2001,16,1,0,0.0,0,0.0,-0.4904857291840017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0007744,2003,15,1,1,14.0,0,0.0,0.8923134823562577,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
00-0007744,2006,10,1,0,0.0,0,0.0,-1.7060696005355567,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0007832,1999,2,5,2,10.0,0,0.0,-2.517501836642623,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
00-0007832,2000,1,2,0,0.0,0,0.0,-1.7873982868622988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0007834,2000,5,86,48,508.0,3,2.0,-19.146713118101317,0.0,0.0,26.0,0.0,0.20954412357120425,13.0,72.0,0
00-0007834,2001,1,17,9,127.0,1,0.0,4.386154583829921,0.0,0.0,6.0,0.0,0.1394686330299414,1.0,5.0,0
00-0007834,2003,2,3,2,22.0,0,0.0,0.9320646984269843,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0
00-0007835,1999,9,214,124,1280.0,8,4.0,-17.55195364869821,0.0,0.0,68.0,0.0,0.8199018262072798,28.0,185.0,0
00-0007835,2000,3,61,37,301.0,1,3.0,-17.59727450897507,0.0,0.0,14.0,0.0,0.06731331220743117,4.0,22.0,0
00-0007835,2003,1,1,0,0.0,0,0.0,-1.3990331420209259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0007835,2006,10,244,148,1878.0,11,1.0,32.47853236305193,1973.0,760.0,106.0,10.344391466748172,1.038981296791498,16.0,106.0,1
00-0007835,2007,11,332,206,2257.0,11,13.0,-26.30675728873787,2676.0,952.0,111.0,9.570720121659745,0.7601305619477833,37.0,237.0,0
00-0007835,2008,5,81,50,477.0,2,4.0,-26.500164471612763,659.0,200.0,20.0,3.6079294537458533,0.26680692392157096,9.0,56.0,0
00-0007969,2001,13,1,0,0.0,0,0.0,-4.342944138566963,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
00-0008442,1999,16,515,313,3988.0,24,13.0,63.17596225158665,0.0,0.0,176.0,0.0,1.894796595546542,28.0,176.0,1
00-0008442,2000,12,359,226,2489.0,11,15.0,9.48168340036444,0.0,0.0,119.0,0.0,1.1064120086957252,20.0,150.0,0
00-0008442,2001,16,559,340,3406.0,13,11.0,9.697828748975317,0.0,0.0,179.0,0.0,1.2701939413036358,44.0,269.0,2
00-0008442,2002,13,451,281,3049.0,22,6.0,50.88786840785427,0.0,0.0,142.0,0.0,1.3661732201215337,21.0,121.0,2
00-0008442,2003,16,570,354,3821.0,26,21.0,42.29702712993842,0.0,0.0,184.0,0.0,1.52165514787862,20.0,111.0,1
00-0008442,2004,4,103,65,674.0,3,3.0,-13.289532437448443,0.0,0.0,28.0,0.0,0.309235144377226,8.0,55.0,1
00-0008442,2005,11,293,183,1885.0,12,4.0,1.9777318080844495,0.0,0.0,92.0,0.0,0.774922126119592,23.0,134.0,0
00-0008442,2006,15,439,270,2750.0,10,15.0,-72.73818843222023,3414.0,1364.0,132.0,14.202366609416055,0.9629498009105906,28.0,200.0,0
00-0008442,2007,3,11,7,79.0,0,0.0,-1.7430230045672293,73.0,53.0,2.0,1.082191780821918,0.037691895765312323,1.0,9.0,0
00-0008442,2008,3,78,41,427.0,2,5.0,-22.17741646761243,701.0,178.0,16.0,1.7964490185387132,-0.018768668282285163,8.0,54.0,0
00-0008484,2008,1,1,1,10.0,0,0.0,-2.373515899060294,7.0,3.0,0.0,1.4285714285714286,0.0,0.0,0.0,0
00-0008484,2009,1,1,0,0.0,0,0.0,-1.8945891654584557,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0008560,1999,16,1,0,0.0,0,0.0,-0.4396761499810964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0008560,2000,16,3,1,23.0,0,1.0,-2.6588042164221406,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
00-0008560,2002,16,2,1,33.0,1,0.0,2.7563339818734676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
00-0008560,2003,15,1,0,0.0,0,0.0,-0.3818329938221723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0008561,1999,16,1,0,0.0,0,0.0,-1.6606977416668087,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0
00-0008561,2004,16,2,1,14.0,0,1.0,-1.3053375477902591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0008561,2005,16,1,0,0.0,0,0.0,-0.37519844551570714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0008561,2006,16,1,0,0.0,0,1.0,-4.12562867696397,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0008566,2000,3,1,1,18.0,0,0.0,3.2144905542954803,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
00-0008568,2001,8,1,1,18.0,0,0.0,1.0034730748739094,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
00-0008568,2002,15,1,1,27.0,0,0.0,1.060081924428232,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
00-0008612,1999,2,34,25,298.0,2,0.0,17.797075586859137,0.0,0.0,16.0,0.0,0.2558431502766676,1.0,9.0,0
00-0008612,2000,11,274,161,1911.0,12,6.0,-21.579064875420695,0.0,0.0,93.0,0.0,0.6636284395823112,44.0,252.0,0
00-0008612,2001,8,216,134,1465.0,5,7.0,-36.72422707285692,0.0,0.0,70.0,0.0,0.417315291514447,31.0,196.0,0
00-0008612,2002,6,88,57,536.0,1,2.0,-22.89692683360845,0.0,0.0,26.0,0.0,0.32386412594167635,19.0,94.0,0
00-0008612,2003,3,20,11,93.0,0,1.0,-11.434406413813122,0.0,0.0,5.0,0.0,0.03164656712857623,4.0,21.0,0
00-0008970,1999,6,14,9,91.0,0,0.0,2.145909371036104,0.0,0.0,5.0,0.0,0.06570621119604089,1.0,3.0,0
00-0009007,1999,3,82,41,574.0,4,4.0,4.844675992610207,0.0,0.0,28.0,0.0,0.2474522081630853,5.0,37.0,0
00-0009007,2000,5,114,55,506.0,2,5.0,-32.859389605992256,0.0,0.0,28.0,0.0,0.11792827613925505,8.0,60.0,0
00-0009007,2003,5,103,53,442.0,2,5.0,-31.84195125467674,0.0,0.0,26.0,0.0,0.27316870406978555,2.0,24.0,0
00-0009266,1999,6,145,88,807.0,7,4.0,-13.66171918814878,0.0,0.0,40.0,0.0,0.3344232596140341,11.0,78.0,0
00-0009266,2000,16,421,228,2689.0,18,13.0,-1.5446882031345424,0.0,0.0,139.0,0.0,1.3546273913652827,37.0,240.0,0
00-0009266,2001,3,31,21,210.0,0,1.0,-1.9460399448361576,0.0,0.0,10.0,0.0,0.027661990926351257,3.0,29.0,0
00-0009266,2002,3,27,10,80.0,0,1.0,-16.58832285257107,0.0,0.0,4.0,0.0,0.0366967772533649,1.0,5.0,0
00-0009266,2003,3,22,15,130.0,1,1.0,-3.3080432372568636,0.0,0.0,6.0,0.0,0.08491700382910035,3.0,25.0,0
00-0009266,2004,3,84,47,502.0,1,4.0,-11.247018191723566,0.0,0.0,23.0,0.0,0.10543534495561985,6.0,42.0,0
00-0009288,1999,16,1,1,2.0,0,0.0,-0.3216591353993863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0009288,2002,6,1,0,0.0,0,0.0,-0.4797042472055182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0009311,1999,15,487,267,3328.0,23,16.0,6.873812242134385,0.0,0.0,166.0,0.0,1.1613468467622712,31.0,191.0,0
00-0009311,2000,15,412,256,2643.0,18,19.0,5.334726248816276,0.0,0.0,141.0,0.0,1.0797306334089716,32.0,156.0,0
00-0009311,2001,16,581,313,3216.0,12,22.0,-35.7605821497298,0.0,0.0,171.0,0.0,0.8027398842257404,25.0,185.0,1
00-0009311,2002,13,473,294,3178.0,16,16.0,-16.65554820102614,0.0,0.0,156.0,0.0,1.1677612541878422,24.0,159.0,0
00-0009311,2003,16,521,325,3605.0,26,15.0,48.47296262706061,0.0,0.0,181.0,0.0,1.8393948428526263,37.0,253.0,0
00-0009311,2004,4,104,61,623.0,5,4.0,4.173406766912115,0.0,0.0,32.0,0.0,0.44717738511966215,6.0,41.0,0
00-0009311,2005,3,29,17,99.0,0,2.0,-12.797836410902162,0.0,0.0,6.0,0.0,0.03769508208299252,2.0,10.0,0
00-0009311,2006,16,596,372,4208.0,21,22.0,-33.99151609285423,5040.0,1698.0,208.0,13.806149606328898,1.1339145402114499,63.0,388.0,0
00-0009311,2007,16,563,355,4066.0,18,21.0,-22.755922423423094,4799.0,1569.0,196.0,14.417915003546446,1.2748194607867156,48.0,319.0,0
00-0009311,2008,4,120,68,758.0,5,5.0,-42.933106934691445,1093.0,377.0,33.0,2.756165754447549,0.01918214273705008,15.0,89.0,0
00-0009311,2010,10,318,209,2365.0,16,12.0,24.067200474526892,2140.0,1345.0,117.0,11.192859275390479,1.1843445317125854,21.0,100.0,2
00-0009311,2011,3,10,6,87.0,1,2.0,-0.0806328957551159,110.0,30.0,5.0,0.7909090909090909,0.07275858900394373,0.0,0.0,0
00-0009451,1999,6,140,77,769.0,2,10.0,-31.436896701601913,0.0,0.0,38.0,0.0,0.14136502387347538,7.0,62.0,0
00-0009715,2000,10,305,151,1779.0,11,17.0,-64.11308571858797,0.0,0.0,77.0,0.0,0.3885298979110181,30.0,146.0,0
00-0009715,2001,4,88,45,494.0,1,3.0,-30.363164451910485,0.0,0.0,24.0,0.0,0.18974685909554714,12.0,82.0,0
00-0009829,2002,16,2,0,0.0,0,0.0,-4.817177906865254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00-0009868,1999,2,3,2,11.0,0,0.0,-2.1850709822028875,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0
00-0009868,2000,5,32,16,120.0,0,1.0,-22.53022429026896,0.0,0.0,6.0,0.0,0.09816178196308452,7.0,51.0,0
00-0009869,2000,11,1,1,3.0,0,0.0,0.7524307977873832,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
00-0010007,2001,14,1,1,31.0,1,0.0,3.1768673062324524,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
00-0010007,2002,12,1,1,14.0,1,0.0,2.357170680188574,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
00-0010072,2006,1,1,1,16.0,1,0.0,4.305627933354117,1.0,15.0,1.0,16.0,0.0,0.0,0.0,0
00-0010137,1999,9,268,160,1669.0,14,6.0,27.710157728260008,0.0,0.0,82.0,0.0,0.7500509981455327,11.0,69.0,0
00-0010137,2000,6,39,21,206.0,0,2.0,-19.806496462068598,0.0,0.0,10.0,0.0,0.06987969909538513,6.0,24.0,0
00-0010137,2001,7,3,2,45.0,0,0.0,2.9438041005050763,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
00-0010137,2002,7,160,92,1045.0,4,6.0,-14.15670881619363,0.0,0.0,47.0,0.0,0.5232828905836567,12.0,90.0,0
