gsis_id,season,games_played,att_mean,att_std,epa_mean,epa_std,epa_per_att_mean,epa_per_att_std,ypa_mean,ypa_std,cmp_pct_mean,td_rate_mean,int_rate_mean,epa_min,epa_max,att_cv,epa_cv,epa_per_att_cv,games_positive_epa,pct_games_positive_epa
00-0033106,2022,17,34.529411764705884,5.767556318091134,5.939098594117647,10.120424564982114,0.1607775063854467,0.2950574315846159,7.539688566227551,1.3142355240087922,0.6533363750927349,0.04835396219424124,0.01300084356038445,-20.695974,21.616482,0.16703314720195786,1.7040337695363135,1.835190992931857,13.0,0.7647058823529411
00-0033106,2023,20,35.8,6.817933009814323,5.400243735,7.9994677978915325,0.16635478862084002,0.2137762310872444,7.707270694574673,1.4830807501056975,0.6787795440007751,0.05018059243920493,0.017108218420649052,-12.379357,17.925804,0.1904450561400649,1.4813160646889825,1.2850620824296708,15.0,0.75
00-0033119,2018,3,1.3333333333333333,0.5773502691896257,-0.22601258999999999,2.354008220398894,0.20955399333333333,1.729425213417833,1.0,2.6457513110645907,0.5,0.0,0.0,-2.6133995,2.093133,0.4330127018922193,10.415385357067473,8.25288597896997,1.0,0.3333333333333333
00-0033119,2019,15,29.8,9.622889378975527,0.7296466866666668,8.377949591920201,0.03573547149593118,0.30153386828938944,6.79004527189226,1.9247629520038665,0.6197653936635622,0.03501831342411053,0.012240189429094975,-9.298494,18.440418,0.3229157509723331,11.48220055681223,8.437942908455032,7.0,0.4666666666666667
00-0033119,2020,4,2.0,1.4142135623730951,-1.6136210524999999,2.4086369127138796,-0.88247517125,1.1644580936736453,1.0625,2.125,0.125,0.0,0.0,-5.224857,-0.31587583,0.7071067811865476,1.4926905601424532,1.3195363808640925,0.0,0.0
00-0033119,2021,7,32.142857142857146,16.17022543059281,-3.165146557142857,5.219072691038051,0.22813804742136704,0.889161700882802,8.53634254099422,7.34782857825089,0.6707068022600099,0.020172075986029474,0.013878950506857484,-14.200013,2.2277987,0.5030736800628874,1.6489197567360832,3.8974722144462635,1.0,0.14285714285714285
00-0033119,2022,12,30.75,11.258330249197702,1.6410527691666665,9.401998101359933,-0.24098117443434017,1.1983448525864049,6.757541092925074,3.026529656201472,0.6022184689044194,0.029735220871966683,0.013874308482151619,-10.664609,17.766224,0.36612456094951873,5.7292478816109655,4.972773725579615,6.0,0.5
00-0033119,2023,2,11.5,2.1213203435596424,8.1878672,1.7537984827680964,0.7386204384615385,0.2887520908735218,10.046153846153846,3.3288411545089773,0.7846153846153847,0.13846153846153847,0.0,6.9477444,9.42799,0.18446263857040368,0.2141947884509041,0.3909343362809717,2.0,1.0
00-0033132,2018,1,1.0,,7.646471,,7.646471,,66.0,,1.0,1.0,0.0,7.646471,7.646471,,,,1.0,1.0
00-0033251,2019,1,1.0,,-0.7042251,,-0.7042251,,0.0,,0.0,0.0,0.0,-0.7042251,-0.7042251,,,,0.0,0.0
00-0033251,2020,1,1.0,,-0.5561132,,-0.5561132,,0.0,,0.0,0.0,0.0,-0.5561132,-0.5561132,,,,0.0,0.0
00-0033275,2020,4,14.0,14.142135623730951,-5.61162494,6.303384075685746,-0.7130733805882352,0.4944577182595676,4.530987394957983,3.218195465016958,0.4532563025210084,0.007352941176470588,0.06827731092436974,-14.778995,-0.54502076,1.0101525445522108,1.1232725178681928,0.6934177207003224,0.0,0.0
00-0033275,2021,5,13.2,10.134100848126586,-3.10042531,6.655922526606406,-0.33446655322249585,0.4249062192237249,4.613152709359606,3.4301765660438255,0.39458128078817734,0.016666666666666666,0.0435632183908046,-13.290194,4.375347,0.7677349127368626,2.1467772518623924,1.2703997309442963,1.0,0.2
00-0033275,2022,6,17.666666666666668,10.538817137927134,-3.3219852999999997,7.210260662088696,-0.33223392916666666,0.5784509111964118,6.375168350168351,3.4306127303157097,0.6063973063973064,0.01978114478114478,0.03796296296296297,-13.386811,5.2688746,0.596536819127951,2.1704673594096566,1.741095235659177,2.0,0.3333333333333333
00-0033275,2023,5,22.2,14.549914089093448,-6.9929466520000005,5.755608128855168,-0.37272819537231794,0.305487925611145,4.703450226244344,2.9485026907891325,0.38871423879725586,0.0064516129032258064,0.030917931688804558,-14.264403,-0.27942556,0.65540153554475,0.8230590644087138,0.8195997228113997,0.0,0.0
00-0033280,2018,1,1.0,,6.5492015,,6.5492015,,50.0,,1.0,1.0,0.0,6.5492015,6.5492015,,,,1.0,1.0
00-0033280,2019,2,1.0,0.0,-0.95760745,0.6439690045623663,-0.95760745,0.6439690045623663,0.0,0.0,0.0,0.0,0.0,-1.4129623,-0.5022526,0.0,0.6724770202679253,0.6724770202679253,0.0,0.0
00-0033280,2022,2,1.0,0.0,1.616903135,3.0465457584569178,1.616903135,3.0465457584569178,17.0,24.041630560342615,0.5,0.5,0.0,-0.53733003,3.7711363,0.0,1.8841856957973662,1.8841856957973662,1.0,0.5
00-0033307,2021,1,1.0,,2.347831,,2.347831,,25.0,,1.0,1.0,0.0,2.347831,2.347831,,,,1.0,1.0
00-0033319,2018,8,34.25,7.667184247539268,3.8896776375,8.226985579759436,0.1513914333632978,0.33180841360784047,8.535190226156935,1.9491598167129207,0.6473391579306961,0.05261490485089623,0.035267911912648754,-8.337385,18.61388,0.22385939408873776,2.1150815945372634,2.1917251606409693,5.0,0.625
00-0033319,2020,10,32.6,9.582391258043174,0.30183684400000016,14.56908206385945,-0.015319088945155717,0.47543272294082994,7.517259185259185,1.350242773470046,0.6585445081234556,0.03558273889852837,0.04066664329822224,-24.40027,24.949303,0.2939383821485636,48.26807049393692,31.035313173188,5.0,0.5
00-0033319,2021,1,30.0,,2.1646621,,0.07215540333333334,,4.9,,0.6666666666666666,0.03333333333333333,0.0,2.1646621,2.1646621,,,,1.0,1.0
00-0033319,2022,4,6.25,5.123475382979799,3.109373775,3.204085664094582,0.28823851565934067,1.0020129995979976,6.97184065934066,7.228825564821213,0.8901098901098901,0.0625,0.019230769230769232,-1.012537,5.7132344,0.8197560612767678,1.0304601170358112,3.476332777061074,3.0,0.75
00-0033319,2023,5,29.6,12.177848742696716,2.4593738600000004,6.466250112998888,0.07854231866744367,0.2105330973575937,8.223892773892775,2.4814081754994444,0.6728049728049728,0.04141414141414142,0.043434343434343436,-4.1967072,11.740159,0.41141380887488904,2.6292261693790984,2.6805052477380085,3.0,0.6
00-0033357,2018,6,1.3333333333333333,0.5163977794943222,-0.01917142500000002,3.020690148381684,-0.2729711333333332,2.8330678424552604,9.0,17.320508075688775,0.3333333333333333,0.0,0.16666666666666666,-5.287774,3.202314,0.38729833462074165,30.20690148381684,10.378635307916301,3.0,0.5
00-0033357,2019,6,1.1666666666666667,0.408248290463863,0.31547995,1.934835399188432,0.37628225000000004,1.9008581423595825,15.833333333333334,18.486932321687846,0.5833333333333334,0.0,0.0,-2.269322,3.2679589,0.34992710611188255,6.13299006541757,5.051681662793242,3.0,0.5
00-0033357,2020,9,13.444444444444445,15.740958604156793,0.5885513566666666,3.779283196586075,0.36490945687758125,1.1936487603058132,10.548177754413452,12.54479219387049,0.7568533922938957,0.011853959222380275,0.009868421052631578,-8.220689,4.9730883,1.1708151027885219,6.421331212267546,3.2710820117392982,6.0,0.6666666666666666
00-0033357,2021,9,14.88888888888889,14.743171677461776,-1.270515872222222,8.585142139104791,0.17774989380403922,0.6546945526471147,7.588169082749029,4.329013298909095,0.7456410146112042,0.021733987181141654,0.04787714543812105,-22.099218,8.639663,0.9902130231131043,6.757209671130492,3.683234564229244,6.0,0.6666666666666666
00-0033357,2022,11,1.7272727272727273,1.009049958219026,1.144198319090909,2.3541021020872264,0.735308835,1.3921393374882203,12.96969696969697,12.670573560160342,0.712121212121212,0.13636363636363635,0.0,-1.6168677,6.2532315,0.5841868179162782,2.057424891130423,1.8932716040168622,7.0,0.6363636363636364
00-0033357,2023,8,1.375,0.5175491695067657,0.2769270525,1.1864005090515537,0.173140448125,0.7039417443147316,6.9375,7.437537514911389,0.625,0.125,0.0,-1.4256791,2.5955791,0.3763993960049205,4.28416255595525,4.065726708796062,5.0,0.625
00-0033400,2019,2,1.0,0.0,-0.29237115000000014,3.6242467448829423,-0.29237115000000014,3.6242467448829423,0.5,0.7071067811865476,0.5,0.5,0.0,-2.8551006,2.2703583,0.0,12.396047779963723,12.396047779963723,1.0,0.5
00-0033466,2020,1,1.0,,2.2947237,,2.2947237,,12.0,,1.0,1.0,0.0,2.2947237,2.2947237,,,,1.0,1.0
00-0033537,2018,17,32.588235294117645,8.551745607837995,2.8549821588235296,9.091765964464114,0.10264825009794767,0.32320888970514283,8.103668089236185,1.8961826989968664,0.6783343133518264,0.0560393337491702,0.01858470928478343,-17.725382,15.493073,0.2624181865221046,3.1845263678322304,3.148703357307452,12.0,0.7058823529411765
00-0033537,2019,17,33.64705882352941,7.913131305546719,4.988169735294117,12.626487766526289,0.15249134401324924,0.3955798739673944,7.976915464919283,2.17625499488757,0.6785260132940899,0.052972097747184255,0.020759769199543688,-17.663477,32.19703,0.23518047586415075,2.531286711674376,2.5941136300367607,12.0,0.7058823529411765
00-0033537,2020,16,34.0,4.546060565661952,8.340247261875,7.017833427962527,0.2469329111482644,0.21466200514454012,8.90177384911078,1.5630115726416645,0.6984577757863821,0.062415358370007765,0.012822780442023863,-0.60069597,21.82711,0.13370766369593975,0.8414418910626906,0.8693130621849428,15.0,0.9375
00-0033537,2022,6,28.333333333333332,8.262364471909157,-3.9817752,7.435477799614616,-0.10364611237691417,0.304475725349297,6.658456017883158,1.7725534411713164,0.5744004481490578,0.049192665571975915,0.028414608503596266,-15.472528,7.915033,0.29161286371444084,1.8673775957052061,2.9376473305825126,1.0,0.16666666666666666
00-0033537,2023,6,28.5,12.144957801491119,-3.15836002,10.058916178183258,-0.2546101709765505,0.5362063071758688,5.75127107791915,2.6261891043746965,0.5569124305939722,0.036027875099883214,0.04814908722109534,-15.953177,12.508117,0.42613887022775854,3.1848542010683314,2.1059893448846285,2.0,0.3333333333333333
00-0033550,2022,1,40.0,,-1.5163256,,-0.03790814,,4.2,,0.575,0.025,0.0,-1.5163256,-1.5163256,,,,0.0,0.0
00-0033555,2022,1,1.0,,0.051149596,,0.051149596,,4.0,,1.0,0.0,0.0,0.051149596,0.051149596,,,,1.0,1.0
00-0033556,2018,1,1.0,,3.1576967,,3.1576967,,1.0,,1.0,1.0,0.0,3.1576967,3.1576967,,,,1.0,1.0
00-0033557,2023,1,1.0,,4.1430035,,4.1430035,,31.0,,1.0,0.0,0.0,4.1430035,4.1430035,,,,1.0,1.0
00-0033572,2020,1,1.0,,-0.4681625,,-0.4681625,,0.0,,0.0,0.0,0.0,-0.4681625,-0.4681625,,,,0.0,0.0
00-0033662,2021,4,11.75,18.85691738681944,2.00642355,3.066662605756264,0.6199829958333333,1.0521162162681965,11.78125,7.903159163810287,0.8166666666666667,0.09583333333333333,0.00625,-1.0704912,6.13948,1.6048440329208034,1.5284223541715625,1.697008181416368,3.0,0.75
00-0033662,2022,8,20.25,13.44565782272159,-1.175177275,5.93390831704434,-0.23323613968674572,0.5421815548510256,5.629577888666386,2.5704443190607686,0.5353779856485714,0.020613249072502043,0.009868421052631578,-8.382048,8.252576,0.6639831023566217,5.049372927198869,2.3246035351949215,4.0,0.5
00-0033662,2023,7,3.4285714285714284,2.6367367999823097,-0.7485639728571429,1.5717420864795875,-0.49516842674603173,1.0770958898762495,5.007936507936508,3.646469143350027,0.6944444444444444,0.0,0.015873015873015872,-2.601654,1.576988,0.7690482333281737,2.0996763716539975,2.17521116391511,2.0,0.2857142857142857
00-0033681,2021,1,1.0,,-0.7408588,,-0.7408588,,0.0,,0.0,0.0,0.0,-0.7408588,-0.7408588,,,,0.0,0.0
00-0033733,2020,1,1.0,,0.86806905,,0.86806905,,15.0,,1.0,0.0,0.0,0.86806905,0.86806905,,,,1.0,1.0
00-0033733,2021,2,1.0,0.0,-1.67691455,1.5943223569547174,-1.67691455,1.5943223569547174,1.0,1.4142135623730951,0.5,0.0,0.0,-2.8042707,-0.5495584,0.0,0.9507475243474495,0.9507475243474495,0.0,0.0
00-0033787,2019,1,1.0,,-2.4030688,,-2.4030688,,0.0,,0.0,0.0,1.0,-2.4030688,-2.4030688,,,,0.0,0.0
00-0033839,2018,1,1.0,,-0.46382263,,-0.46382263,,0.0,,0.0,0.0,0.0,-0.46382263,-0.46382263,,,,0.0,0.0
00-0033856,2021,1,1.0,,-0.66330147,,-0.66330147,,0.0,,0.0,0.0,0.0,-0.66330147,-0.66330147,,,,0.0,0.0
00-0033856,2022,1,1.0,,-4.7260165,,-4.7260165,,0.0,,0.0,0.0,1.0,-4.7260165,-4.7260165,,,,0.0,0.0
00-0033858,2023,1,1.0,,-0.86183035,,-0.86183035,,0.0,,0.0,0.0,0.0,-0.86183035,-0.86183035,,,,0.0,0.0
00-0033869,2018,15,31.8,7.203173903614593,3.730521993333333,10.002514602811855,0.13694958687014264,0.3469259390594171,7.524857347832266,2.6530573613358532,0.6672531249188822,0.05600606752153158,0.024944610102105358,-14.511609,23.282019,0.22651490262938972,2.681264075292131,2.533238303145644,8.0,0.5333333333333333
00-0033869,2019,15,34.4,12.965889314439089,-2.405080390666667,7.300329130538368,-0.056539980883569554,0.20997287982343743,5.9861659439883175,1.6302148239784453,0.6369584717732076,0.033765437169852586,0.016759848007637548,-14.581127,11.145416,0.37691538704764793,3.0353784259638745,3.713706240117518,4.0,0.26666666666666666
00-0033869,2020,10,32.6,7.947046970765655,2.51227913,6.293951998694524,0.07860545016176404,0.19848142096845411,7.058338331470883,1.275097880537182,0.6687404489759194,0.052499936051836574,0.026036137775268208,-4.9347477,13.883746,0.24377444695600167,2.5052757567963893,2.525033831114693,6.0,0.6
00-0033869,2021,4,2.0,2.0,-0.4152834575,2.0250902497188226,0.2417326225,0.894239194437156,6.95,6.089061230326616,0.9,0.0,0.05,-3.2850804,1.3690553,1.0,4.87640481012616,3.69929050199733,2.0,0.5
00-0033869,2022,7,25.714285714285715,10.20970593298824,1.1043239999999999,7.7411108086554945,0.09549828908013039,0.4575533854397486,7.494689192386561,2.4908206052593744,0.658359622833307,0.024755069491911596,0.029603729603729607,-6.63285,10.363566,0.3970441196162093,7.009818503134492,4.791220762665457,3.0,0.42857142857142855
00-0033869,2023,5,21.4,11.260550608207398,-3.92990638,9.01638673477206,-0.12240009132383389,0.357868788384744,5.673972313563107,1.49502221395715,0.6253675963138878,0.03358205117795911,0.03792040487692662,-16.507744,8.028603,0.5261939536545513,2.2943006430529933,2.9237624295388036,1.0,0.2
00-0033873,2018,18,36.22222222222222,7.408703590297622,12.741073338888889,7.009732734911174,0.37795741244169423,0.2470239537262828,8.894733876090568,1.6967990571951395,0.6535064305225646,0.08597050793655407,0.017791217074952688,-0.7167118,28.596642,0.20453476169533313,0.5501681489828448,0.6535761585688972,17.0,0.9444444444444444
00-0033873,2019,17,35.05882352941177,8.583928210872443,10.249462511764706,9.241356704434756,0.2880652291012379,0.2424669745772176,8.160864192137012,1.597811184236735,0.6648244066632385,0.06185391117603861,0.011873661229197563,-2.140624,25.752728,0.24484358990743543,0.9016430562897507,0.8417085787608362,15.0,0.8823529411764706
00-0033873,2020,18,39.166666666666664,8.19074082694097,11.178766805555556,11.213592196501397,0.2981253411414613,0.2690471192499535,8.039321352702453,1.562965949745653,0.6682193274018481,0.060356320872225803,0.010958718308402369,-14.088996,31.37785,0.20912529770913119,1.0031153159871384,0.9024630989765138,16.0,0.8888888888888888
00-0033873,2021,20,39.0,8.045920836378095,8.686808085,11.74604416603884,0.2408819770478162,0.3262327466659124,7.714469290426297,1.9102734780646116,0.6793378138504076,0.0632738573545883,0.019987519602532144,-9.874957,24.89288,0.2063056624712332,1.3521703312775375,1.3543260922387468,14.0,0.7
00-0033873,2022,20,37.4,9.218973569991972,11.072458565,8.74080064693001,0.3080844731224363,0.24375085843886682,8.019504097955352,1.412987282029554,0.6783030350511833,0.06650748213859221,0.014866757513816336,1.0105886,33.188526,0.24649661951850194,0.7894182304334512,0.7911818988099326,20.0,1.0
00-0033873,2023,20,37.3,6.027131638638207,4.3469051774,9.972817143407466,0.1306424372808102,0.2748410158365578,7.103020128170984,1.4427655184586772,0.6792643357958253,0.04553071760842152,0.019673707719657,-14.331735,22.319954,0.16158529862300824,2.2942338828224624,2.1037652202231887,14.0,0.7
00-0033891,2018,1,1.0,,-1.4740564,,-1.4740564,,0.0,,0.0,0.0,0.0,-1.4740564,-1.4740564,,,,0.0,0.0
00-0033891,2020,1,1.0,,2.2214208,,2.2214208,,29.0,,1.0,0.0,0.0,2.2214208,2.2214208,,,,1.0,1.0
00-0033897,2021,1,1.0,,1.8504547,,1.8504547,,6.0,,1.0,1.0,0.0,1.8504547,1.8504547,,,,1.0,1.0
00-0033899,2018,2,21.0,19.79898987322333,-13.456784,7.852297768496684,-0.8361578857142857,0.41441827348458526,5.814285714285714,2.8890362774193226,0.5142857142857142,0.0,0.08571428571428572,-19.009197,-7.904371,0.9428090415820634,0.5835196409852966,0.49562203570031454,0.0,0.0
00-0033906,2019,1,1.0,,0.9648147,,0.9648147,,13.0,,1.0,0.0,0.0,0.9648147,0.9648147,,,,1.0,1.0
00-0033908,2019,1,1.0,,-1.3150116,,-1.3150116,,0.0,,0.0,0.0,0.0,-1.3150116,-1.3150116,,,,0.0,0.0
00-0033908,2021,2,1.0,0.0,-0.958884975,0.787462431155926,-0.958884975,0.787462431155926,0.0,0.0,0.0,0.0,0.0,-1.515705,-0.40206495,0.0,0.8212272083582558,0.8212272083582558,0.0,0.0
00-0033908,2022,1,1.0,,-0.46752027,,-0.46752027,,0.0,,0.0,0.0,0.0,-0.46752027,-0.46752027,,,,0.0,0.0
00-0033921,2023,1,1.0,,-0.71117306,,-0.71117306,,0.0,,0.0,0.0,0.0,-0.71117306,-0.71117306,,,,0.0,0.0
00-0033936,2018,5,33.8,12.397580409095962,-4.85629328,11.867184521053083,-0.14686125542878284,0.4615201643903471,7.650240302414216,1.8141711630016624,0.60049179614397,0.05015978711630885,0.04172868520694607,-23.402594,9.623563,0.36679231979573856,2.4436713017161686,3.142559029901193,1.0,0.2
00-0033936,2020,6,17.333333333333332,12.53262409340784,1.6941996833333335,5.471676883013334,-0.016720466414911133,0.6568208902504914,7.070366675629834,4.626979028513463,0.5362854310222731,0.0603005603005603,0.0,-7.880295,6.657749,0.7230360053889139,3.229652877899153,39.28245025896799,4.0,0.6666666666666666
00-0033936,2021,1,2.0,,1.8290544,,0.9145272,,16.5,,1.0,0.0,0.0,1.8290544,1.8290544,,,,1.0,1.0
00-0033936,2022,2,5.5,3.5355339059327378,-5.8005705,2.2852614951428256,-1.160972,0.330798977217403,2.8125,1.1490485194281397,0.6458333333333333,0.0,0.0625,-7.4164944,-4.1846466,0.6428243465332251,0.39397185072448054,0.2849327780664848,0.0,0.0
00-0033936,2023,5,10.6,9.316651759081694,1.11614297,2.395665673225184,-0.0036343212666666734,0.31701716522021145,5.3966666666666665,1.9266551326067671,0.7683333333333333,0.013333333333333332,0.0,-1.0978969,5.1910768,0.878929411234122,2.146378857921028,31.701716522021144,4.0,0.8
00-0033949,2018,3,4.0,4.358898943540674,-3.5513762,6.752420305633183,0.038726696296296215,2.0703915099690495,7.722222222222222,12.53919780055652,0.6481481481481481,0.0,0.037037037037037035,-10.874359,2.428654,1.0897247358851685,1.9013531446297305,53.461609379963036,1.0,0.3333333333333333
00-0033949,2020,1,5.0,,-2.6230881,,-0.52461762,,0.4,,0.8,0.0,0.0,-2.6230881,-2.6230881,,,,0.0,0.0
00-0033949,2022,2,34.0,7.0710678118654755,-4.48731815,5.547064395872635,-0.11755701401414677,0.1387003170005348,6.060565870910699,0.15817684848823738,0.601237842617153,0.030061892130857647,0.030061892130857647,-8.409685,-0.5649513,0.20797258270192576,1.2361647225465024,1.1798557335238513,0.0,0.0
00-0033949,2023,13,32.07692307692308,5.794559782841408,-6.211512115384616,10.430184937633436,-0.19332569807882155,0.3342158991575204,5.904536519183594,1.6440202028859277,0.6302052485086842,0.031060775797435214,0.02286109984280716,-23.790539,8.314626,0.1806457486257513,1.6791700223525365,1.728771200511874,5.0,0.38461538461538464
00-0033958,2018,4,20.25,20.27107956342401,-11.271370925,10.43035938118096,-0.5925170889172335,0.496976509931127,5.438350340136054,4.3315113212568,0.6026077097505669,0.020833333333333332,0.08475056689342403,-23.950865,-0.5690811,1.0010409660950128,0.9253851594969988,0.8387547283054781,0.0,0.0
00-0033958,2020,1,5.0,,-3.5255508,,-0.70511016,,5.0,,0.6,0.0,0.0,-3.5255508,-3.5255508,,,,0.0,0.0
00-0033958,2022,3,8.333333333333334,9.451631252505218,-1.6978235333333334,1.7338106016076629,-0.39481796912280703,0.42834762378038665,3.6666666666666665,3.214550253664318,0.39298245614035093,0.017543859649122806,0.06666666666666667,-3.688526,-0.51827955,1.134195750300626,1.0211960003897909,1.0849243379982798,0.0,0.0
00-0034052,2021,1,1.0,,-1.3167127,,-1.3167127,,0.0,,0.0,0.0,0.0,-1.3167127,-1.3167127,,,,0.0,0.0
00-0034064,2018,1,1.0,,3.3937395,,3.3937395,,12.0,,1.0,0.0,0.0,3.3937395,3.3937395,,,,1.0,1.0
00-0034162,2018,1,1.0,,-0.6521801,,-0.6521801,,0.0,,0.0,0.0,0.0,-0.6521801,-0.6521801,,,,0.0,0.0
00-0034177,2019,1,4.0,,-0.45442072,,-0.11360518,,3.75,,0.75,0.0,0.0,-0.45442072,-0.45442072,,,,0.0,0.0
00-0034177,2021,3,31.333333333333332,7.371114795831994,-1.6328369,9.552639711967144,-0.1103602976682565,0.3714311612507631,5.309635722679201,1.8738935752461752,0.6508836201930831,0.027821939586645472,0.06581645584203129,-12.218957,6.3441515,0.23524834454782959,5.850333068763416,3.365623046498902,2.0,0.6666666666666666
00-0034177,2022,1,8.0,,-4.509479,,-0.563684875,,4.125,,0.25,0.0,0.25,-4.509479,-4.509479,,,,0.0,0.0
00-0034177,2023,3,25.666666666666668,12.013880860626733,-10.329192666666666,7.3720843011186945,-0.4080929786616541,0.19336864321300187,4.329223057644111,1.8117758929034915,0.5901754385964912,0.008771929824561403,0.05468671679197995,-18.667585,-4.6764073,0.4680732802841584,0.7137135049198129,0.47383477129931684,0.0,0.0
00-0034253,2018,1,1.0,,-6.4183683,,-6.4183683,,0.0,,0.0,0.0,1.0,-6.4183683,-6.4183683,,,,0.0,0.0
00-0034331,2019,2,2.5,0.7071067811865476,-1.75572945,5.286924619400216,-1.0430889583333334,2.4097999580874117,6.166666666666667,5.892556509887896,0.75,0.0,0.25,-5.4941497,1.9826908,0.282842712474619,3.0112410653020696,2.3102535395809713,1.0,0.5
00-0034343,2018,14,28.071428571428573,9.84857885659172,-10.834693668571429,11.086006108551194,-0.37578350726447907,0.343691839779252,5.788204056767429,1.0489459975006583,0.5473449844532466,0.029311602283738504,0.042589374952664176,-38.89661,4.4645195,0.3508399592678984,1.0231951587804236,0.914600649403592,1.0,0.07142857142857142
00-0034343,2019,5,21.8,13.026895255585652,-9.89302646,6.320845229387935,-0.7624600303888889,0.7825077167627698,4.616752136752137,2.1996810911181064,0.4984188034188034,0.008333333333333333,0.10211111111111111,-20.292883,-3.7953293,0.5975640025498006,0.6389192685316981,1.0262934259828094,0.0,0.0
00-0034343,2021,3,3.6666666666666665,2.0816659994661326,-6.234958866666666,2.952247694732651,-1.8106907666666665,0.8040314064515398,1.3333333333333333,1.2018504251546631,0.16666666666666666,0.0,0.16666666666666666,-8.206126,-2.8407156,0.5677270907634907,0.47349914536180115,0.44404678107001994,0.0,0.0
00-0034348,2019,1,1.0,,2.5538151,,2.5538151,,38.0,,1.0,0.0,0.0,2.5538151,2.5538151,,,,1.0,1.0
00-0034348,2021,1,1.0,,1.001634,,1.001634,,16.0,,1.0,0.0,0.0,1.001634,1.001634,,,,1.0,1.0
00-0034353,2018,1,1.0,,1.5813229,,1.5813229,,8.0,,1.0,0.0,0.0,1.5813229,1.5813229,,,,1.0,1.0
00-0034369,2018,1,5.0,,-6.7054243,,-1.34108486,,0.0,,0.0,0.0,0.2,-6.7054243,-6.7054243,,,,0.0,0.0
00-0034401,2021,4,33.0,15.811388300841896,0.7350446575000005,9.44882413550885,0.12325739003077651,0.35983417434800286,7.4133522727272725,1.6477362525878614,0.657260101010101,0.0472064393939394,0.04946338383838384,-12.202814,8.991357,0.4791329788133908,12.854762005407602,2.9193720089169077,2.0,0.5
00-0034401,2022,4,43.75,11.954775893619532,-1.906966475,15.4532908474141,0.02849704425633004,0.4384695598847187,7.257996151445808,2.7127722779727503,0.6108025746183641,0.026785714285714284,0.019641495041952707,-18.90303,17.472248,0.2732520204255893,8.103598594943366,15.386492575886061,2.0,0.5
00-0034401,2023,4,1.5,0.5773502691896257,-1.8102255,5.6030047652730675,-2.160242175,4.811236368619018,9.625,15.965457504667173,0.75,0.125,0.25,-8.976948,4.690234,0.38490017945975047,3.0951971261442663,2.2271745382524153,1.0,0.25
00-0034411,2020,2,1.0,0.0,1.0681500000000002,4.356603672829558,1.0681500000000002,4.356603672829558,19.5,27.577164466275352,0.5,0.5,0.0,-2.012434,4.148734,0.0,4.078644078855552,4.078644078855552,1.0,0.5
00-0034412,2019,3,24.333333333333332,2.081665999466133,-18.316422333333332,14.173354558567086,-0.7461831500233101,0.5391782173194926,5.663310023310022,1.9560047410690546,0.6407925407925408,0.0,0.04079254079254079,-33.18706,-4.962313,0.08554791778627945,0.7738058394063976,0.7225816038631387,0.0,0.0
00-0034418,2020,2,1.0,0.0,1.41147019,1.7776202172616264,1.41147019,1.7776202172616264,11.5,0.7071067811865476,1.0,0.5,0.0,0.15450288,2.6684375,0.0,1.2594103863161479,1.2594103863161479,2.0,1.0
00-0034418,2021,3,1.0,0.0,1.9163465000000002,0.6605448159703244,1.9163465000000002,0.6605448159703244,29.333333333333332,6.658328118479393,1.0,0.0,0.0,1.2565496,2.5776367,0.0,0.34468965605662877,0.34468965605662877,3.0,1.0
00-0034419,2022,1,1.0,,1.1844527,,1.1844527,,2.0,,1.0,1.0,0.0,1.1844527,1.1844527,,,,1.0,1.0
00-0034437,2018,1,1.0,,2.7448695,,2.7448695,,4.0,,1.0,0.0,0.0,2.7448695,2.7448695,,,,1.0,1.0
00-0034437,2019,2,1.0,0.0,3.0799724,0.0695728018863692,3.0799724,0.0695728018863692,8.0,1.4142135623730951,1.0,0.0,0.0,3.030777,3.1291678,0.0,0.02258877445991698,0.02258877445991698,2.0,1.0
00-0034437,2023,1,1.0,,2.564376,,2.564376,,13.0,,1.0,0.0,0.0,2.564376,2.564376,,,,1.0,1.0
00-0034438,2020,2,1.5,0.7071067811865476,0.7674023,3.184639661100794,1.1385218,2.659797430939672,3.5,4.949747468305833,0.5,0.0,0.0,-1.484478,3.0192826,0.47140452079103173,4.1498959034925935,2.336184894254701,1.0,0.5
00-0034438,2023,1,4.0,,-10.079576,,-2.519894,,6.75,,0.75,0.0,0.25,-10.079576,-10.079576,,,,0.0,0.0
00-0034577,2018,2,15.5,16.263455967290593,6.5468095,6.187015336861586,0.4737446435185185,0.0979167621123624,8.972222222222221,0.746390491252466,0.7962962962962963,0.037037037037037035,0.0,2.171929,10.92169,1.0492552236961672,0.9450428238154152,0.20668679520074587,2.0,1.0
00-0034577,2019,13,37.61538461538461,6.825667995862644,-2.1644925384615386,12.283214388531473,-0.030680694824942702,0.34138943794041654,6.877002291164708,1.252983270716799,0.6209637684312711,0.03930979870313478,0.029512883760306634,-31.149303,13.6543865,0.18145947637262655,5.674870284959283,11.127174266694727,7.0,0.5384615384615384
00-0034577,2020,4,21.75,15.435349040433131,1.92189987,4.7265282965025825,0.10303040804945056,0.26143277035409174,7.244029304029304,1.3674244244375842,0.6861721611721612,0.03190476190476191,0.005952380952380952,-2.8740487,8.318661,0.7096712202497991,2.459299972012893,2.5374331258458596,3.0,0.75
